"Year","afg","ago","alb","are","arg","arm","aus","aut","aze","bdi","bel","ben","bfa","bgd","bgr","bhr","bih","blr","bol","bra","brb","btn","bwa","caf","can","che","chl","chn","civ","cmr","cod","cog","col","com","cpv","cri","cub","cyp","cze","ddr","deu","dji","dnk","dom","dza","ecu","egy","eri","esp","est","eth","fin","fji","fra","gab","gbr","geo","gha","gin","gmb","gnb","gnq","grc","gtm","guy","hkg","hnd","hrv","hti","hun","idn","ind","irl","irn","irq","isl","isr","ita","jam","jor","jpn","kaz","ken","khm","kor","kwt","lao","lbn","lbr","lby","lka","lso","ltu","lux","lva","mar","mda","mdg","mdv","mex","mkd","mli","mmr","mne","mng","moz","mrt","mus","mwi","mys","nam","ner","nga","nic","nld","nor","npl","nzl","omn","pak","pan","per","phl","png","pol","prk","prt","pry","psb","pse","psg","qat","rou","rus","rwa","sau","sdn","sen","sgp","slb","sle","slv","sml","som","srb","ssd","stp","sur","svk","svn","swe","swz","syc","syr","tcd","tgo","tha","tjk","tkm","tls","tto","tun","tur","twn","tza","uga","ukr","ury","usa","uzb","vdr","ven","vnm","vut","xkx","yem","ymd","zaf","zmb","zwe","zzb"
19195,NA,0.131448153350101,NA,NA,4.97078405409939,NA,7.27212124374841,2.87904516480069,NA,0.246826806780649,1.89725069616888,0.383356151467004,NA,NA,2.09772689344081,0.148229630077029,NA,NA,1.76173206055528,2.04211315275583,1.32925883336039,0.31501667243892,0.432584075234516,NA,4.5493538537069,5.83356233351879,2.95090057055065,1.22190514801907,0.278098055500374,NA,0.1539938928696,0.327185887494658,2.31347262263429,NA,NA,2.03479150826865,3.33587853866779,0.89558532031271,2.83286349214292,NA,2.5758874095839,NA,8.52025565188285,1.28880962755685,0.411007216401572,2.43179935089948,0.835962199858259,0.176561305115203,1.91024716190687,2.61527783643643,0.221043919246292,4.76915932501789,NA,5.2877723886163,0.231294535735242,4.71226053392222,NA,0.819257366953653,0.566580923937594,0.592845728511069,0.20269435146997,NA,3.42665466292404,0.966111103546527,2.18733046008451,NA,1.85897043251841,NA,1.16745597028127,3.23633017366769,0.363892738808534,0.758337007642952,NA,1.22197901763091,NA,NA,NA,3.57051307716217,NA,NA,1.90829201654074,NA,0.163879954994261,0.403611334516636,0.235141544828629,0.691880481790543,0.424413979683589,NA,2.21480467744333,NA,2.40536144312165,0.485599517486189,1.75885159155189,NA,NA,0.391487002480598,NA,0.415578446637571,NA,1.74359390612093,NA,0.424640492972889,1.04233184110113,NA,0.232808854407728,0.324634182234699,0.362110254910982,1.50813057024522,0.138697690272848,0.493741984561585,0.343746914888667,NA,1.15740231174123,1.57281254354645,5.14772888572058,7.16812207859213,0.0984820444233269,7.6361344383167,0.152775390983909,NA,2.94983675021209,2.49185908011619,1.63785940964708,0.907826309708161,2.61469585243056,NA,2.2395272171607,1.99199013523382,NA,NA,NA,0.245258952880812,2.40631174728687,1.24568663623847,0.192579659848738,0.118698514562451,0.581746988463835,0.515110721687992,NA,NA,0.805231468253863,1.65979998624483,NA,0.381951247017937,1.58187457098725,NA,NA,1.62396520124788,NA,NA,4.62723509724359,NA,NA,1.2801806586977,NA,0.226737252306271,0.349149957063652,NA,NA,NA,NA,0.404373243245898,0.803727765378379,NA,0.490924213618298,0.722772525615778,NA,4.26316764047929,4.28424267916138,0.315123905850565,NA,0.338828637707791,NA,NA,NA,NA,NA,2.37761979722554,0.40755010272084,1.99971365636484,NA
19215,NA,0.146501711403645,NA,NA,4.88604171062011,NA,7.61240773875473,3.31133422296203,NA,0.262593739953819,3.01190253673873,0.398410041617001,0.847653346054293,NA,2.21048432663392,0.165163222951258,NA,NA,1.66906684534395,2.09000437594943,1.34501805740717,0.330036593895066,0.444572360043441,0.348114340048806,4.5794156210869,5.95689369416965,2.96033330519836,1.23772138911133,0.274460528797593,NA,0.179404964475059,0.343162252288573,2.32002123978541,NA,NA,2.50004177412764,3.12376794073166,0.912816963278637,4.74311201631481,NA,5.19488427692643,NA,8.6576453276095,1.3051880520212,0.426072073774075,2.39276226567262,0.927953403002885,0.191409755025105,1.88147174418626,5.52152498056504,0.233653403994842,6.15509410605265,NA,5.54324733262369,0.246852918759209,6.9190893153482,NA,0.835734935014703,0.581754302251394,0.607632491330043,0.241197749488962,NA,3.46274764191767,0.995453735282149,2.20494962366638,NA,1.74913926144414,NA,0.948439071194243,2.40401016188471,0.472548243255658,0.890950984345995,2.89283541503016,1.24178024134932,0.860423830879912,NA,NA,3.80045314768581,NA,NA,1.98493999611074,NA,0.44742175079466,0.418964988344191,0.245403987114887,0.728546477076149,0.453537803705833,1.33698436583878,2.32231944504514,NA,2.42336091495526,0.502907869574481,3.35571976478159,NA,3.83693200149831,0.439645861037398,NA,0.427487862951645,NA,2.0132458841202,NA,0.43958470206465,1.030639851254,NA,0.242925470881546,0.339708210179655,0.376990618839808,1.53325186177379,0.154372537725049,0.515167704122736,0.35999588515747,NA,1.10722278799516,1.58971436004645,6.27582307109252,7.34324608028737,0.113319006010565,8.07552818277,0.17274854077625,NA,3.1331721026063,2.02409934317301,1.77766185536706,0.92481551970748,4.62537163973579,NA,2.4060687796818,2.01147154059407,NA,NA,NA,0.280425554862149,2.4817736928032,1.22483732126525,0.218509393328641,0.133567548077776,0.61564957043293,0.530143323907775,NA,NA,0.820315342964926,1.63860490231193,NA,0.396969051370165,1.85418431296588,NA,NA,1.64615592108115,NA,NA,4.95696159064756,NA,NA,1.32497804196239,0.171244839985047,0.242088838579755,0.3659689995406,NA,NA,NA,NA,0.480838160428805,0.998411706157494,NA,0.544099620416005,0.739557028189091,NA,4.86683489743515,4.47845140962994,0.326352576171124,NA,0.36466121323544,NA,NA,NA,NA,NA,2.45026688009982,0.432616467044983,2.01157012477028,NA
19235,NA,0.146754795866322,NA,NA,5.03971275546221,NA,7.90024382555413,6.96630572108137,NA,0.263553290998084,4.95605077063382,0.398656499895275,0.838766176940233,NA,2.24855750658595,0.167975524908001,NA,NA,1.76330962651206,2.09493766311489,1.34596995422421,0.330248753817856,0.441872684514908,0.349396648167518,6.50343508020179,6.04196200348154,2.98320456115529,1.24362246313377,0.274779690285122,NA,0.190009438482937,0.344330658406523,2.2792267131138,NA,NA,3.16158909711244,3.21503949775967,0.915240226143897,7.75504418962347,NA,6.25099734816644,NA,8.81755476462118,1.30675651613534,0.426318752924733,2.2593670195194,0.906623804999498,0.191450641560405,1.81942650497083,7.09781171535925,0.233665999897281,6.44757525310952,NA,5.68050827119934,0.247603551783175,6.84988117240743,NA,0.837404026506299,0.582116214115409,0.60761358871228,0.264893397507954,NA,3.43742385565833,0.967767832373507,2.20776153568904,NA,NA,NA,0.991592689266769,3.33124142623432,0.492152597869224,1.57633453963543,5.15490630319566,1.25625676154342,1.0622025339984,NA,NA,3.59807424884291,NA,0.662308938431115,2.07073990515709,NA,0.772528391433395,0.419517941544233,0.231476384387419,0.770200494167519,0.453779988666775,1.36598570377002,2.25672105350978,NA,2.55801765365485,0.505575794377983,5.9185237833018,NA,4.12354720600985,0.440159673933641,NA,0.368294762322684,NA,1.96366945125884,NA,0.453794270107999,1.14487405591521,NA,0.205396374710727,0.339974488124611,0.377063896968424,1.71244085782547,0.155237313084791,0.521785889769604,0.361425853157616,0.232427166319829,1.28617465744499,1.554279358337,7.16852558718384,7.41912263033962,0.113348217597803,8.29817482041796,0.1591493785025,NA,3.15178314535825,1.80443478025442,1.76498891300083,0.926996977784573,5.8293188141001,NA,2.78297745653033,2.00696275005256,NA,NA,NA,0.282019360710638,2.50459647703451,1.19246017382782,0.229632634918745,0.133628827205792,0.691037792020318,0.530368058603676,NA,NA,0.820591450204586,1.64023382908466,NA,0.397179001963586,1.81600164775919,NA,NA,1.65353923890051,NA,NA,5.89560009533656,NA,NA,0.867089231199128,0.172214980907628,0.242632594889175,0.367980167872747,NA,NA,NA,NA,0.48619337906426,1.04733911005089,NA,0.526173687275162,0.694755613286002,NA,3.04444890801067,5.20191146339903,NA,NA,0.366808903223246,NA,NA,NA,NA,NA,2.57378871561334,0.433504618500008,1.9993490390998,NA
19255,NA,0.14701423276425,NA,NA,4.9869754976887,NA,7.82215761843099,6.91996893707457,NA,0.264515084306824,4.95806771147147,0.398903289926451,0.867415911480715,NA,1.80813468250709,0.184861233725402,NA,NA,1.76372649958734,2.08110233134668,1.34692232486655,0.330460929118454,0.443992858394061,0.350678963765707,6.82773407717278,5.86901715517968,2.85126657648751,1.16039211104309,0.275181826536213,NA,0.191232777789905,0.345498834319722,2.23843246263243,NA,NA,3.31180536005575,3.22656097303319,0.917662860762238,7.72711805784566,NA,6.10617841642106,NA,8.70537823342339,1.52880626834145,0.473463298199832,2.27139468533984,1.08118806884182,0.191491606115436,1.16629776269487,6.78826064274611,0.23367859579972,6.67907198448455,NA,5.6582704308161,0.248354458124171,7.12781714947284,NA,0.839072234047967,0.582473895075116,0.607599424012516,0.265141516713029,NA,3.20099896425316,1.43734190312487,2.21057392053676,NA,NA,NA,0.992525700605883,3.39061223607771,0.479189292872332,1.53444055575616,6.81182082388259,1.16283709927044,1.16077618390686,NA,NA,2.45746775,NA,0.808987721954496,2.08148145409364,NA,0.778722744592866,0.420073096048417,0.231622196219178,0.774325443049431,0.454021760935575,1.71398436055036,2.12544647199215,NA,2.61765412708824,0.508423649919731,6.06101007941944,NA,7.89098687306754,0.440674182857149,NA,0.370085240979729,NA,1.9469298440519,NA,0.411709891766785,2.02845466292087,NA,0.439953246749365,0.354314166407836,0.377137844532536,1.71336075003913,0.156100268543847,0.528404597874875,0.42852010428274,0.218439429264594,1.47450889734111,1.61735816067736,7.33879285379262,7.41524932046393,0.113377429185042,7.9578667150412,0.159623635856092,NA,3.13755382176451,1.80525098009591,1.68663993003927,0.929178435861666,6.26558737236887,NA,2.87841766673725,2.02121678735922,NA,NA,NA,0.283612647127374,2.53211050663745,1.21168543813054,0.231373924421601,0.133690101454377,0.691367489461525,0.530592673528897,NA,NA,0.820867678638715,1.63248233279029,NA,0.397388848488181,1.71171388358501,NA,NA,1.65623191575492,NA,NA,6.9421345592823,NA,NA,0.737580043037781,0.173184997196452,0.243176298407712,0.369991211147533,NA,NA,NA,NA,0.439937866808821,1.11503115989447,NA,0.527012251631383,0.697009142245561,NA,5.45815995244419,5.18885057897343,NA,NA,0.36895797832344,NA,NA,NA,NA,NA,2.54718075761296,0.52353829961167,2.484513945487,NA
19275,NA,0.14727864839531,NA,NA,4.90609392359453,NA,7.83788042392906,6.85486806634483,NA,0.265477552194873,5.11958296850842,0.399149815354333,0.896065926066736,NA,1.72892944198155,0.201746910675401,NA,NA,1.83919811604609,2.09071866534064,1.34787515887797,0.330673104419053,0.446254770952835,0.351961689862486,6.7438653516553,5.90717476954681,1.85146664111016,1.11469071531641,0.284994127305286,NA,0.1924572636505,0.346667020219545,2.18825685507697,NA,NA,3.43387811401582,3.19116952640324,0.943540569474333,7.65697139535399,NA,5.94728709070615,NA,8.50406982969181,2.76413953120211,0.525282247101754,1.94096652021118,1.18198185090908,0.191532540084532,0.794637367526182,6.70857510754625,0.233691191702159,6.70415928808935,NA,5.61726850370991,0.249130114065645,7.18526906788956,NA,0.850122274469352,0.59220909580613,0.584134347994886,0.204418173832729,NA,3.13814612516217,1.41434628730822,2.20869642241071,NA,NA,NA,0.993458308827788,3.48282086875894,0.438076992972284,1.53476677361254,7.16928993458189,1.11632888410473,1.23120291701784,NA,NA,1.03070188236909,NA,0.955665557077881,2.12975229493054,NA,0.794391001472081,0.420627970744195,0.231768008050938,0.778450391931343,0.45426297678832,1.8227349684267,2.12552375222629,NA,2.63037939892884,0.511465185079204,5.72063571295164,NA,7.67095920936962,0.502174152691477,NA,0.371876581122199,NA,1.87389552182276,NA,0.407154269966432,2.09577718887188,NA,0.993507534104729,0.373374855318247,0.37721244922078,1.71427427052237,0.156963965260696,0.535023829910533,0.514366888297362,0.251385013724631,1.47519757272467,1.44136238387473,7.38239828489457,7.53334570595986,0.11340664077228,8.00221301932188,0.169480176164955,NA,3.08579375251072,1.78729996932642,1.73495138296749,0.931359895860986,5.22883832140431,NA,2.21389379832087,2.0260868347408,NA,NA,NA,0.285205424880786,2.37666999318295,1.20745485655621,0.233115531260149,0.133751370331412,0.691696969053799,0.530817385200291,NA,NA,0.877437775014048,1.63411501624144,NA,0.397598697907512,1.76692477881269,NA,NA,1.65892509483355,NA,NA,6.95192750733276,NA,NA,0.748805088197243,0.174182277065828,0.243719979191888,0.372002218418736,NA,NA,NA,NA,0.47342339423062,1.10297371610206,NA,0.527850808293569,0.699417541411832,NA,5.65765377652105,5.59798092524238,NA,NA,0.371108592135887,NA,NA,NA,NA,NA,2.47364770826283,0.698023388418681,2.70711386349076,NA
19295,NA,0.0710119204990494,1.71614706339264,NA,4.81904697754275,NA,7.77236493096326,7.07914108434818,NA,0.189905640256981,5.07321218419405,0.322861163358394,0.820034874086007,NA,1.79367291732557,0.128024403205303,NA,NA,1.81467599775201,1.97688454778245,1.27229369580226,0.254350514341843,0.372137561041225,0.276710312470906,6.66786696053901,5.86410549377875,1.63360874177114,0.940852100801732,0.208889293620612,NA,0.117148153975121,0.271300881602,2.1319144849533,NA,NA,3.30115613509623,2.91505174226477,0.888191691131393,7.51922860745959,NA,5.85259479708581,NA,8.26375574416969,2.67509329082342,0.528693529385257,1.98904140306724,1.10303671642213,0.115038584862027,0.721733239988402,7.04961508204654,0.157169037604598,6.47913934199819,NA,5.63577436332667,0.173376214789942,6.86595458539419,NA,0.784637399271622,0.516022015826971,0.512286099284109,0.0577782288733351,NA,3.6742822112232,1.32888883869811,2.09275646744471,NA,NA,NA,0.917855761968592,3.29208487628815,0.339191976996081,1.46794039859807,6.90365958826177,1.00735931951756,1.18756582811805,NA,NA,0.854993282947636,NA,0.880382380004672,2.07803260629109,NA,0.691403028958912,0.344647689960131,0.155379069882697,0.691967190234709,0.368586244836144,1.87840638208851,2.03968391098844,NA,2.55718777166453,0.438180513626933,1.51896192893269,NA,7.47291115894875,0.435537601928718,NA,0.297135054466974,NA,1.78061915921149,NA,0.344828068158793,2.06780057129549,NA,0.916972784104729,0.301842649047707,0.300752934536439,1.63864621938688,0.0812962119910351,0.465108835426332,0.579960161476661,0.203103855268381,1.39935151277767,0.973339359204021,7.3213232832939,7.29813012787471,0.0369741315678925,7.94654955564431,0.0840374044077277,NA,3.01848117233336,1.71157601062068,1.64574307849331,0.857006603938079,2.88647630156526,NA,0.590900846682337,1.98256720916841,NA,NA,NA,0.210262954739301,2.30888473868116,1.11730707801944,0.158322709246638,0.0572778843058885,0.540433263268271,0.454507873436334,NA,NA,0.801179923368083,1.66711110635236,NA,0.321274012271292,1.63301371940058,NA,NA,1.58508405886609,NA,NA,6.87580366202176,NA,NA,0.814847178012529,0.0987262464126994,0.167728914414884,0.325625446590868,NA,NA,NA,NA,0.411601332979096,1.04252854715763,NA,0.484992569416954,0.625458210459092,NA,5.65395196841281,5.40046559956404,NA,NA,0.306108443274181,NA,NA,NA,NA,NA,2.39862315906829,0.763143804486931,2.64222686274511,NA
19315,NA,-0.00525257366553868,1.29861769096047,NA,4.36609544774789,NA,7.70184264898146,7.09791577518937,NA,0.114334162765477,4.90396469065918,0.24657374656742,0.744003307118448,NA,1.70300417008203,0.077757551667324,NA,NA,1.51397821497609,1.85956392291063,1.21078612189519,0.178027935797989,0.298190778644328,0.201458530135034,6.51708092349127,5.86824968803499,1.60399947073601,0.792585590225133,0.132782427173818,NA,0.041840205713051,0.195935012730463,2.09282578434333,NA,NA,3.28511125746393,2.64483276626153,0.828151081743709,7.51359018969005,NA,5.68753516503641,NA,8.48786421327593,2.11783781287978,0.452333125371291,2.20629742845119,1.02740611094266,0.0385443818422544,0.649736141677305,6.90746829687846,0.0806468835070371,6.00700001241035,NA,5.54169346569683,0.102309941682404,7.1377222561251,NA,0.709770541179694,0.439829155813256,0.435751504349467,-0.0278764850472622,NA,3.58180573370314,1.26340498453648,2.042492144401,NA,NA,NA,0.935470911971275,3.16218707103965,0.268451711107131,1.36827619882353,6.7792828554449,0.931227688652563,1.10170853367494,NA,NA,0.645237376540661,NA,0.842627305462909,1.9703216430352,NA,0.640124071763523,0.26866702347898,0.0789901278700045,0.624248522642803,0.292290980518332,1.74174133655466,2.01074224428219,NA,2.44177620286928,0.365120444957993,1.34099257317107,NA,7.40152360188935,0.373589973675757,NA,0.222389684239375,NA,1.68734167653385,NA,0.277810364435668,1.82403197660101,NA,0.841647393912506,0.202164381523843,0.224294064282174,1.55362873000409,0.0056348925406003,0.395194362257862,0.608011529517274,0.0844542031742673,1.32350545575975,0.974741016146611,7.15204909997515,7.12389984485716,-0.0394802866873413,7.65131766388546,-0.00609649388534127,NA,3.06375382669692,1.54913633703407,1.51900563678347,0.782653312015172,2.47020177234559,NA,1.14459619994669,2.00003070593243,NA,NA,NA,0.135319951337925,2.30268857063452,1.01610911733014,0.0600745615903968,-0.0191956061532018,0.417316265360058,0.406345730940626,NA,NA,0.724922560095248,1.61218694696486,NA,0.244949556599462,1.15107083994696,NA,NA,1.51124354433517,NA,NA,6.67801289641866,NA,NA,1.02162349345972,0.0232697024046804,0.0917378812498827,0.252613702184384,NA,NA,NA,NA,0.321624081871052,0.977089793610461,NA,0.465590213561601,0.551679148385917,NA,5.38663996888648,5.32460586216082,NA,NA,0.232634866848517,NA,NA,NA,NA,NA,2.3848700155762,0.673461667049073,2.61502509973289,NA
19335,NA,-0.00498145683946212,1.32403120981891,NA,1.84114134857917,NA,7.76872649952341,6.49298602677999,NA,0.115298328376537,4.92353634591752,0.24682060680543,0.744506406592769,NA,1.89976968740226,0.132172284797119,NA,NA,1.50111447066249,0.768361557117256,1.22581388796743,0.178240107254136,0.300964957926927,0.207432058098486,6.06760927966474,5.81298685096379,2.04987203458232,0.857602273561039,0.133206235548431,NA,0.0430695673836373,0.197103949779466,2.15791620408745,NA,NA,3.29849160540498,2.62981294202711,0.778968589556494,7.53827043721055,NA,5.34568932701967,NA,8.52111270954435,1.16361236417315,0.452489386706951,2.26562943460931,0.794858850683854,0.033893424912686,3.45987653447725,6.73395928882205,0.0806594794094761,5.62597353169699,NA,5.55698426151907,0.107774675126291,7.14357224960324,NA,0.711439103411587,0.44016475131046,0.435756379628048,-0.0369963933389314,NA,3.64092257460597,0.946478976452177,2.06041997694078,NA,NA,NA,1.56889975693436,3.14943209766762,0.195009953512671,1.25174094362235,7.06707767474882,0.926939676664162,1.07831258483924,NA,NA,0.619509264065337,NA,0.862641477304961,1.89702593310496,NA,0.609202512861579,0.269220754068234,0.0857209053015869,0.647138061552167,0.292529672420737,1.73321338258556,1.96471410398452,NA,2.90016011786881,0.368837057136586,1.34276298607529,NA,7.17680424543802,0.364713478590757,NA,0.224174805710701,NA,1.67998031085393,NA,0.27794494670051,1.8399320013579,NA,0.843259874296951,0.179021665394299,0.224370610090758,1.54641451541272,0.00652145856136885,0.400946840113247,0.646908469404611,0.0939432012981959,1.32419398967546,1.03402214362304,7.17179696451942,7.08249705014584,-0.0394802866873413,7.78433628516933,0.00845117295936348,NA,2.94161960629919,1.30453626967789,1.50633186507869,0.784834772014491,2.1595156600472,NA,1.17905168200214,2.00958680725963,NA,NA,NA,0.136911175445087,2.20434811088285,1.08158505271145,0.0946556126205677,-0.0238254850641616,0.370733778522033,0.434718962790012,NA,NA,0.72519997979641,1.43717502723126,NA,0.245160080412344,1.15349581686681,NA,NA,1.51355083214342,NA,NA,6.61315085265471,NA,NA,1.17832115107074,0.0243481861417275,0.0922816587922911,0.205038266745388,NA,NA,NA,NA,0.237806219849232,1.26017097596608,NA,0.489885153668168,0.554630536556849,NA,5.50517641669891,5.43306487097189,NA,NA,0.226618080307639,NA,NA,NA,NA,NA,2.4852647887457,0.66969846412576,2.61761080198177,NA
19355,NA,-0.0047108517637286,1.56523285314709,NA,2.84861920052756,NA,7.73708279617137,1.79738391357135,NA,0.116263423743641,4.92434392983073,0.247065794123193,NA,NA,1.76346458649649,0.134984463588415,NA,NA,1.47417379285165,1.10325988187556,1.22676860929336,0.178452267176926,0.308633338310043,0.185258502218272,6.06846150397198,5.77648856337513,3.36360376672697,0.847560764555308,0.15707962192025,NA,0.0443036035711389,0.198272732767995,2.18547898753447,NA,NA,3.32594884078411,2.06123648063741,0.76731449277824,7.40814249925179,NA,2.23138052444662,NA,8.29634897371819,1.14761226271829,0.452631866103493,2.24990092275954,0.796869329722889,0.0292420029745182,5.05501246461025,4.83880337431966,0.0665986607526879,5.88294208993016,NA,5.5159818870311,0.108544334563564,7.08374616540175,NA,0.713108724055183,0.440493532097382,0.435765937504173,-0.0461164189548415,NA,3.65781889361463,0.873492200888851,2.06739054538879,NA,NA,NA,1.41890799728869,2.96310505660359,0.215561574244134,1.28188198417327,7.42993066122727,0.978945376913166,1.43020776336109,NA,NA,0.621927977914214,NA,0.863897769790829,1.91286195310746,NA,0.517421183679092,0.269774141428673,0.0946466687034757,0.651263012356305,0.29276765517101,1.9592426641528,2.00312625245742,NA,3.20373619959275,0.372814335296311,1.36798917845587,NA,4.93958759964553,0.369901937636143,NA,0.225957278016419,NA,1.69138257554491,NA,0.278079406493881,2.00648700297569,NA,0.849563487727022,0.179335394214505,0.224447841672736,1.50549203511283,0.00742059587668524,0.404094855802402,0.643571622641618,0.098743257255505,1.34833829097121,1.10269431056985,7.2478379993739,7.04578591743232,-0.0394802866873413,7.73907225577067,0.0136165727517039,NA,2.9695998549301,1.10215339356665,1.55464265814119,0.787016228169359,2.17251800963386,NA,1.09622870636869,1.93939159065711,NA,NA,NA,0.138501887829213,2.1669925141948,1.08607607503944,0.0963995031391099,-0.0284553748873328,0.37106223681162,0.434945907254281,NA,NA,0.72547717531534,1.14957795163742,NA,0.245370833810688,1.39986019993011,NA,NA,1.51469695139268,NA,NA,6.78284567813514,NA,NA,1.23652379461479,0.0254274808688114,0.0928255261375173,1.06754375863899,NA,NA,NA,NA,0.22903820063171,1.25709279145592,NA,0.490724969054048,0.529646094398489,NA,3.17963004474024,5.68693728432358,NA,NA,0.229985745736659,NA,NA,NA,NA,NA,2.52465711620144,0.670625375833979,2.56407574457347,NA
19375,NA,-0.00444213117934575,1.57656408536566,NA,2.69270067052146,NA,7.86492381444035,1.07986683331034,NA,0.117229178909602,4.92515151374394,0.247309552066431,NA,NA,0.951635441138984,0.137796622311148,NA,NA,0.729485665458085,0.861142958936824,1.22772384935197,0.17866443478862,0.307136419909336,0.191231562989005,6.41643519979982,5.77751934399592,3.36850671570222,0.870357190232853,0.166873187587771,NA,0.0455412180695517,0.19943802479215,2.20366089855683,NA,NA,3.37217401560324,2.52001705080556,0.769733181554509,7.22641199915144,NA,0.984144878512094,NA,8.25923147370289,1.10346310445659,0.433997930008547,1.69468914545745,0.916159103459027,0.0292811549289478,5.06923449504729,1.33458619161245,0.0384644275366725,5.91004454615318,NA,5.27326043538096,0.109310680765774,6.89256834246715,NA,0.71477956285207,0.440814983719499,0.435780176652078,-0.045854275091549,NA,1.81233374873818,0.899019142254507,2.06028843180507,NA,NA,NA,1.63951582065653,3.0723193158436,0.217347951475986,1.54188879119801,7.52069812687805,0.960583850578547,1.37866491430539,NA,NA,0.638420092341638,NA,0.865189251157093,1.9474622835238,NA,0.374170956623694,0.270327218327789,0.103572432105364,0.655387959315991,0.293004948041121,2.15712471255896,1.99462694625925,NA,3.23053564747386,0.377072675716774,1.38852401361937,NA,1.5108219197483,0.375081865342007,NA,0.274648745430426,NA,1.84351782676291,NA,0.278213721108038,2.06045507005395,NA,0.837102567052364,0.179649489008741,0.224526126258784,1.50678122799979,0.00832784273787684,0.407243394561344,0.612080389979573,0.0800885916323199,1.37248261146667,1.35432950693984,7.20190933885674,7.03253056419516,-0.0394802866873413,7.77353960014708,0.0187819725440443,NA,3.002269057502,1.0498839479587,1.9735531563329,0.789197684324226,2.795368270599,NA,1.07908171194724,1.65809352446652,NA,NA,NA,0.140092053125311,2.12025442676349,1.09056691080162,0.0981439864032515,-0.0283941126732376,0.371390199861875,0.435173418011371,NA,NA,0.725754150443703,1.11530441609098,NA,0.245581816663944,1.5101814947658,NA,NA,1.5158429307957,NA,NA,6.76020436457844,NA,NA,1.20090282541254,0.0265073190990939,0.0933693109799279,1.19823185032303,NA,NA,NA,NA,0.23433532482318,1.26339687399813,NA,0.491564934602074,0.533035019652248,NA,2.84781857038592,5.79537270889392,NA,NA,0.313105071706448,NA,NA,NA,NA,NA,2.52650188246862,0.699695081369536,2.50134080770376,NA
19395,NA,0.0596438821726787,1.04186334948905,NA,2.78825410840537,NA,7.91583846608309,1.12045873599698,NA,0.182015876800572,5.01792667250513,0.311372674180861,NA,NA,1.09025194317723,0.204429322446748,NA,NA,1.14634084301862,0.673458633852033,1.25966205502492,0.242697163933671,0.374379561435372,0.26102494762721,6.8329012853048,5.84237067461672,3.57796317836577,0.933518498279486,0.245174828727071,NA,0.110601542199023,0.264414943601787,2.36072374810472,NA,NA,3.38840028186429,3.31939250428292,0.835971743548877,7.08504651106868,NA,1.00635216133812,NA,8.34691802922805,1.170043569061,0.497939258224308,1.64895373068515,1.17432863740133,0.0931401746634458,3.29427787865157,1.67524708692314,0.0694596107944749,6.17922995529844,NA,5.49779813543694,0.173895934167085,6.83088671520822,NA,0.761507247680851,0.50494913980006,0.499619648629339,0.0182335009590717,NA,0.471635901052378,0.941455282338925,2.14984621916433,NA,NA,NA,1.73160719270491,3.16091394530322,0.282954163998996,1.78127552106057,7.38443519283286,1.02011638666792,1.30181098984907,NA,NA,0.685894822085786,NA,0.930305542915821,1.83947340063357,NA,0.548205660755996,0.381611958717616,0.176318745507253,0.638892996881676,0.357062177969818,2.22179968748767,2.05933033395682,NA,3.35868484630803,0.445455137019171,1.19141130612211,NA,1.55164274968637,0.354942245742248,NA,0.405923181923622,NA,1.88120941920293,NA,0.342168418315793,2.30021331747726,NA,0.883771063332081,0.243783358348648,0.288426390770024,1.55311734265502,0.0730592816295931,0.474213006391249,0.6772503027196,0.167474462129851,1.43699178831209,1.31795867053942,7.21041918497812,7.18630092222489,0.0243402633126587,7.97032113757465,0.0830767818198622,NA,3.10813852945396,1.11772575679564,2.3718438377452,0.855199694323545,2.71269217002445,NA,1.15859320220905,1.75492078345459,NA,NA,NA,0.205502239790711,1.95438256996564,1.10727563954608,0.163709391928242,0.0335961559790764,0.435538249882746,0.499222048835811,NA,NA,0.789851464739846,1.18707402293274,NA,0.309613580763788,1.60457407739021,NA,NA,1.56204469401779,NA,NA,6.83891266923119,NA,NA,1.53402493607695,0.0914079987235443,0.157733232988795,1.51001909929651,NA,NA,NA,NA,0.322209194782763,1.33352150654034,NA,0.584372009682375,0.600487948324098,NA,3.53682104538863,5.76120737261544,NA,NA,0.755589067944968,NA,NA,NA,NA,NA,2.57338464907811,0.722211275596986,2.56829596832249,NA
